구분,대여소명,,대여일자,대여건수,반납건수,합계,위도,경도
종로구,388, 동성중학교 앞,202002,418,429,847,37.585735,127.00161
종로구,388, 동성중학교 앞,202003,700,692,1392,37.585735,127.00161
종로구,388, 동성중학교 앞,202004,951,920,1871,37.585735,127.00161
종로구,388, 동성중학교 앞,202005,903,895,1798,37.585735,127.00161
종로구,388, 동성중학교 앞,202006,1015,975,1990,37.585735,127.00161
중구,389, 을지로4가역 1번출구,201901,361,383,744,37.56673,126.996605
중구,389, 을지로4가역 1번출구,201902,314,349,663,37.56673,126.996605
중구,389, 을지로4가역 1번출구,201903,585,675,1260,37.56673,126.996605
중구,389, 을지로4가역 1번출구,201904,820,863,1683,37.56673,126.996605
중구,389, 을지로4가역 1번출구,201905,1232,1198,2430,37.56673,126.996605
중구,389, 을지로4가역 1번출구,201906,1351,1291,2642,37.56673,126.996605
중구,389, 을지로4가역 1번출구,201907,1448,1377,2825,37.56673,126.996605
중구,389, 을지로4가역 1번출구,201908,1289,1224,2513,37.56673,126.996605
중구,389, 을지로4가역 1번출구,201909,1332,1300,2632,37.56673,126.996605
중구,389, 을지로4가역 1번출구,201910,1694,1683,3377,37.56673,126.996605
중구,389, 을지로4가역 1번출구,201911,1238,1234,2472,37.56673,126.996605
중구,389, 을지로4가역 1번출구,201912,700,715,1415,37.56673,126.996605
중구,389, 을지로4가역 1번출구,202001,631,631,1262,37.56673,126.996605
중구,389, 을지로4가역 1번출구,202002,651,654,1305,37.56673,126.996605
중구,389, 을지로4가역 1번출구,202003,864,889,1753,37.56673,126.996605
중구,389, 을지로4가역 1번출구,202004,1158,1129,2287,37.56673,126.996605
중구,389, 을지로4가역 1번출구,202005,1012,1020,2032,37.56673,126.996605
중구,389, 을지로4가역 1번출구,202006,981,962,1943,37.56673,126.996605
중구,390, 충무로역 1번출구,201901,494,500,994,37.56139,126.995354
중구,390, 충무로역 1번출구,201902,412,422,834,37.56139,126.995354
중구,390, 충무로역 1번출구,201903,820,795,1615,37.56139,126.995354
중구,390, 충무로역 1번출구,201904,1222,1120,2342,37.56139,126.995354
중구,390, 충무로역 1번출구,201905,1658,1585,3243,37.56139,126.995354
중구,390, 충무로역 1번출구,201906,1560,1503,3063,37.56139,126.995354
중구,390, 충무로역 1번출구,201907,1569,1489,3058,37.56139,126.995354
중구,390, 충무로역 1번출구,201908,1380,1316,2696,37.56139,126.995354
중구,390, 충무로역 1번출구,201909,1276,1262,2538,37.56139,126.995354
중구,390, 충무로역 1번출구,201910,1631,1606,3237,37.56139,126.995354
중구,390, 충무로역 1번출구,201911,1185,1153,2338,37.56139,126.995354
중구,390, 충무로역 1번출구,201912,732,673,1405,37.56139,126.995354
중구,390, 충무로역 1번출구,202001,658,619,1277,37.56139,126.995354
중구,390, 충무로역 1번출구,202002,623,597,1220,37.56139,126.995354
중구,390, 충무로역 1번출구,202003,1000,971,1971,37.56139,126.995354
중구,390, 충무로역 1번출구,202004,1332,1302,2634,37.56139,126.995354
중구,390, 충무로역 1번출구,202005,1375,1374,2749,37.56139,126.995354
중구,390, 충무로역 1번출구,202006,1641,1617,3258,37.56139,126.995354
중구,391, 정동길입구,201901,243,231,474,37.565437,126.973305
중구,391, 정동길입구,201902,219,209,428,37.565437,126.973305
중구,391, 정동길입구,201903,425,409,834,37.565437,126.973305
중구,391, 정동길입구,201904,655,601,1256,37.565437,126.973305
중구,391, 정동길입구,201905,700,682,1382,37.565437,126.973305
중구,391, 정동길입구,201906,727,686,1413,37.565437,126.973305
중구,391, 정동길입구,201907,716,667,1383,37.565437,126.973305
중구,391, 정동길입구,201908,735,598,1333,37.565437,126.973305
중구,391, 정동길입구,201909,829,621,1450,37.565437,126.973305
중구,391, 정동길입구,201910,1009,809,1818,37.565437,126.973305
중구,391, 정동길입구,201911,502,460,962,37.565437,126.973305
중구,391, 정동길입구,201912,263,252,515,37.565437,126.973305
중구,391, 정동길입구,202001,222,211,433,37.565437,126.973305
중구,391, 정동길입구,202002,142,137,279,37.565437,126.973305
중구,391, 정동길입구,202003,270,240,510,37.565437,126.973305
중구,391, 정동길입구,202004,550,366,916,37.565437,126.973305
중구,391, 정동길입구,202005,562,470,1032,37.565437,126.973305
중구,391, 정동길입구,202006,501,469,970,37.565437,126.973305
종로구,393, 동대문역 8번 출구,201901,531,536,1067,37.570141,127.009377
종로구,393, 동대문역 8번 출구,201902,484,518,1002,37.570141,127.009377
종로구,393, 동대문역 8번 출구,201903,871,944,1815,37.570141,127.009377
종로구,393, 동대문역 8번 출구,201904,1389,1432,2821,37.570141,127.009377
종로구,393, 동대문역 8번 출구,201905,2035,2046,4081,37.570141,127.009377
종로구,393, 동대문역 8번 출구,201906,2145,2106,4251,37.570141,127.009377
종로구,393, 동대문역 8번 출구,201907,2145,2082,4227,37.570141,127.009377
종로구,393, 동대문역 8번 출구,201908,1807,1780,3587,37.570141,127.009377
종로구,393, 동대문역 8번 출구,201909,2063,2064,4127,37.570141,127.009377
종로구,393, 동대문역 8번 출구,201910,2564,2577,5141,37.570141,127.009377
종로구,393, 동대문역 8번 출구,201911,1785,1803,3588,37.570141,127.009377
종로구,393, 동대문역 8번 출구,201912,1092,1092,2184,37.570141,127.009377
종로구,393, 동대문역 8번 출구,202001,799,819,1618,37.570141,127.009377
종로구,393, 동대문역 8번 출구,202002,831,828,1659,37.570141,127.009377
종로구,393, 동대문역 8번 출구,202003,1550,1525,3075,37.570141,127.009377
종로구,393, 동대문역 8번 출구,202004,2204,2183,4387,37.570141,127.009377
종로구,393, 동대문역 8번 출구,202005,2408,2407,4815,37.570141,127.009377
종로구,393, 동대문역 8번 출구,202006,2475,2423,4898,37.570141,127.009377
종로구,394, 경희궁 자이 3단지,201901,223,200,423,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,201902,217,222,439,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,201903,415,397,812,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,201904,593,520,1113,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,201905,646,553,1199,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,201906,588,567,1155,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,201907,664,604,1268,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,201908,661,561,1222,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,201909,631,546,1177,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,201910,719,666,1385,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,201911,557,531,1088,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,201912,400,371,771,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,202001,331,321,652,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,202002,356,320,676,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,202003,501,472,973,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,202004,497,469,966,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,202005,59,63,122,37.56749,126.965919
종로구,394, 경희궁 자이 3단지,202006,90,101,191,37.56749,126.965919
종로구,395, 경희궁 자이 2단지,201901,258,261,519,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,201902,266,269,535,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,201903,559,578,1137,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,201904,742,797,1539,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,201905,971,952,1923,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,201906,962,980,1942,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,201907,1028,1038,2066,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,201908,955,989,1944,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,201909,996,1014,2010,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,201910,1117,1146,2263,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,201911,724,751,1475,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,201912,456,469,925,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,202001,432,419,851,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,202002,403,388,791,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,202003,698,682,1380,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,202004,1084,1112,2196,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,202005,1201,1206,2407,37.568855,126.964561
종로구,395, 경희궁 자이 2단지,202006,1413,1385,2798,37.568855,126.964561
종로구,397, 종묘공영주차장 건너편,201901,337,351,688,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,201902,278,306,584,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,201903,479,473,952,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,201904,734,709,1443,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,201905,933,874,1807,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,201906,869,840,1709,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,201907,821,761,1582,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,201908,854,776,1630,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,201909,835,795,1630,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,201910,1030,994,2024,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,201911,750,698,1448,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,201912,458,437,895,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,202001,423,405,828,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,202002,424,412,836,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,202003,623,587,1210,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,202004,690,668,1358,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,202005,684,657,1341,37.57048,126.996635
종로구,397, 종묘공영주차장 건너편,202006,588,544,1132,37.57048,126.996635
중구,398, 을지로3가역 3번출구,201901,393,377,770,37.566559,126.992439
중구,398, 을지로3가역 3번출구,201902,387,383,770,37.566559,126.992439
중구,398, 을지로3가역 3번출구,201903,648,645,1293,37.566559,126.992439
중구,398, 을지로3가역 3번출구,201904,841,856,1697,37.566559,126.992439
중구,398, 을지로3가역 3번출구,201905,1480,1457,2937,37.566559,126.992439
중구,398, 을지로3가역 3번출구,201906,1461,1414,2875,37.566559,126.992439
중구,398, 을지로3가역 3번출구,201907,1469,1438,2907,37.566559,126.992439
중구,398, 을지로3가역 3번출구,201908,1419,1357,2776,37.566559,126.992439
중구,398, 을지로3가역 3번출구,201909,1259,1231,2490,37.566559,126.992439
중구,398, 을지로3가역 3번출구,201910,1658,1652,3310,37.566559,126.992439
중구,398, 을지로3가역 3번출구,201911,1129,1118,2247,37.566559,126.992439
중구,398, 을지로3가역 3번출구,201912,599,565,1164,37.566559,126.992439
중구,398, 을지로3가역 3번출구,202001,564,537,1101,37.566559,126.992439
중구,398, 을지로3가역 3번출구,202002,441,443,884,37.566559,126.992439
중구,398, 을지로3가역 3번출구,202003,826,802,1628,37.566559,126.992439
중구,398, 을지로3가역 3번출구,202004,340,339,679,37.566559,126.992439
중구,398, 을지로3가역 3번출구,202005,1197,1192,2389,37.566559,126.992439
중구,398, 을지로3가역 3번출구,202006,1387,1371,2758,37.566559,126.992439
중구,399, 서울역 센트럴 자이아파트,201901,170,89,259,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,201902,124,73,197,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,201903,251,195,446,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,201904,405,290,695,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,201905,445,393,838,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,201906,421,353,774,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,201907,400,360,760,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,201908,351,314,665,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,201909,423,319,742,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,201910,544,357,901,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,201911,433,250,683,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,201912,274,169,443,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,202001,255,156,411,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,202002,286,176,462,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,202003,439,364,803,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,202004,596,431,1027,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,202005,543,443,986,37.554108,126.965408
중구,399, 서울역 센트럴 자이아파트,202006,916,472,1388,37.554108,126.965408
마포구,400, 상암한화오벨리스크 1차 앞,201901,331,366,697,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,201902,241,248,489,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,201903,568,567,1135,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,201904,799,756,1555,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,201905,1098,1096,2194,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,201906,1105,1144,2249,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,201907,1222,1295,2517,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,201908,1228,1239,2467,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,201909,1121,1063,2184,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,201910,1284,1206,2490,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,201911,841,763,1604,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,201912,469,412,881,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,202001,390,340,730,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,202002,373,351,724,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,202003,669,576,1245,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,202004,876,759,1635,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,202005,1007,878,1885,37.587524,126.883003
마포구,400, 상암한화오벨리스크 1차 앞,202006,1335,1160,2495,37.587524,126.883003
마포구,401, 상암월드컵파크 10단지 앞,201901,360,319,679,37.586189,126.881615
마포구,401, 상암월드컵파크 10단지 앞,201902,282,295,577,37.586189,126.881615
마포구,401, 상암월드컵파크 10단지 앞,201903,482,504,986,37.586189,126.881615
마포구,401, 상암월드컵파크 10단지 앞,201904,696,718,1414,37.586189,126.881615
마포구,401, 상암월드컵파크 10단지 앞,201905,902,940,1842,37.586189,126.881615
마포구,401, 상암월드컵파크 10단지 앞,201906,940,958,1898,37.586189,126.881615
마포구,401, 상암월드컵파크 10단지 앞,201907,893,944,1837,37.586189,126.881615
마포구,401, 상암월드컵파크 10단지 앞,201908,973,1035,2008,37.586189,126.881615
