구분,대여소명,,대여일자,대여건수,반납건수,위도,경도
마포구,122, 신성기사식당 앞,201907,1294,1345,37.547459,126.938377
마포구,122, 신성기사식당 앞,201908,1301,1391,37.547459,126.938377
마포구,122, 신성기사식당 앞,201909,1150,1098,37.547459,126.938377
마포구,122, 신성기사식당 앞,201910,1418,1363,37.547459,126.938377
마포구,122, 신성기사식당 앞,201911,951,983,37.547459,126.938377
마포구,122, 신성기사식당 앞,201912,433,476,37.547459,126.938377
마포구,122, 신성기사식당 앞,202001,515,490,37.547459,126.938377
마포구,122, 신성기사식당 앞,202002,479,467,37.547459,126.938377
마포구,122, 신성기사식당 앞,202003,840,830,37.547459,126.938377
마포구,122, 신성기사식당 앞,202004,1120,1100,37.547459,126.938377
마포구,122, 신성기사식당 앞,202005,1303,1292,37.547459,126.938377
마포구,122, 신성기사식당 앞,202006,1326,1311,37.547459,126.938377
서대문구,123, 문화촌 공원,201901,311,327,37.59433,126.947388
서대문구,123, 문화촌 공원,201902,351,307,37.59433,126.947388
서대문구,123, 문화촌 공원,201903,736,750,37.59433,126.947388
서대문구,123, 문화촌 공원,201904,1454,1456,37.59433,126.947388
서대문구,123, 문화촌 공원,201905,2079,2122,37.59433,126.947388
서대문구,123, 문화촌 공원,201906,2349,2376,37.59433,126.947388
서대문구,123, 문화촌 공원,201907,2160,2310,37.59433,126.947388
서대문구,123, 문화촌 공원,201908,2056,2164,37.59433,126.947388
서대문구,123, 문화촌 공원,201909,1880,1911,37.59433,126.947388
서대문구,123, 문화촌 공원,201910,2167,2212,37.59433,126.947388
서대문구,123, 문화촌 공원,201911,1327,1375,37.59433,126.947388
서대문구,123, 문화촌 공원,201912,712,716,37.59433,126.947388
서대문구,123, 문화촌 공원,202001,689,655,37.59433,126.947388
서대문구,123, 문화촌 공원,202002,614,570,37.59433,126.947388
서대문구,123, 문화촌 공원,202003,1779,1730,37.59433,126.947388
서대문구,123, 문화촌 공원,202004,2740,2775,37.59433,126.947388
서대문구,123, 문화촌 공원,202005,2720,2731,37.59433,126.947388
서대문구,123, 문화촌 공원,202006,2943,2995,37.59433,126.947388
마포구,124, 서강대 정문 건너편,201901,546,471,37.55114,126.936989
마포구,124, 서강대 정문 건너편,201902,489,410,37.55114,126.936989
마포구,124, 서강대 정문 건너편,201903,1121,992,37.55114,126.936989
마포구,124, 서강대 정문 건너편,201904,1581,1339,37.55114,126.936989
마포구,124, 서강대 정문 건너편,201905,2123,1791,37.55114,126.936989
마포구,124, 서강대 정문 건너편,201906,2043,1646,37.55114,126.936989
마포구,124, 서강대 정문 건너편,201907,1845,1430,37.55114,126.936989
마포구,124, 서강대 정문 건너편,201908,1920,1548,37.55114,126.936989
마포구,124, 서강대 정문 건너편,201909,1793,1578,37.55114,126.936989
마포구,124, 서강대 정문 건너편,201910,2060,1767,37.55114,126.936989
마포구,124, 서강대 정문 건너편,201911,1661,1384,37.55114,126.936989
마포구,124, 서강대 정문 건너편,201912,1002,837,37.55114,126.936989
마포구,124, 서강대 정문 건너편,202001,778,604,37.55114,126.936989
마포구,124, 서강대 정문 건너편,202002,690,540,37.55114,126.936989
마포구,124, 서강대 정문 건너편,202003,1148,963,37.55114,126.936989
마포구,124, 서강대 정문 건너편,202004,1621,1434,37.55114,126.936989
마포구,124, 서강대 정문 건너편,202005,1568,1474,37.55114,126.936989
마포구,124, 서강대 정문 건너편,202006,1637,1445,37.55114,126.936989
마포구,125, 서강대 남문 옆,201901,385,427,37.549484,126.93895
마포구,125, 서강대 남문 옆,201902,382,352,37.549484,126.93895
마포구,125, 서강대 남문 옆,201903,1163,1155,37.549484,126.93895
마포구,125, 서강대 남문 옆,201904,1337,1409,37.549484,126.93895
마포구,125, 서강대 남문 옆,201905,1825,1813,37.549484,126.93895
마포구,125, 서강대 남문 옆,201906,1845,1839,37.549484,126.93895
마포구,125, 서강대 남문 옆,201907,1800,1737,37.549484,126.93895
마포구,125, 서강대 남문 옆,201908,1480,1448,37.549484,126.93895
마포구,125, 서강대 남문 옆,201909,1599,1631,37.549484,126.93895
마포구,125, 서강대 남문 옆,201910,1814,1814,37.549484,126.93895
마포구,125, 서강대 남문 옆,201911,1211,1271,37.549484,126.93895
마포구,125, 서강대 남문 옆,201912,643,696,37.549484,126.93895
마포구,125, 서강대 남문 옆,202001,496,537,37.549484,126.93895
마포구,125, 서강대 남문 옆,202002,384,385,37.549484,126.93895
마포구,125, 서강대 남문 옆,202003,545,492,37.549484,126.93895
마포구,125, 서강대 남문 옆,202004,590,535,37.549484,126.93895
마포구,125, 서강대 남문 옆,202005,540,528,37.549484,126.93895
마포구,125, 서강대 남문 옆,202006,617,597,37.549484,126.93895
마포구,126, 서강대 후문 옆,201901,703,935,37.550411,126.943848
마포구,126, 서강대 후문 옆,201902,564,727,37.550411,126.943848
마포구,126, 서강대 후문 옆,201903,1618,1906,37.550411,126.943848
마포구,126, 서강대 후문 옆,201904,2192,2356,37.550411,126.943848
마포구,126, 서강대 후문 옆,201905,2721,2709,37.550411,126.943848
마포구,126, 서강대 후문 옆,201906,2806,2831,37.550411,126.943848
마포구,126, 서강대 후문 옆,201907,2580,2608,37.550411,126.943848
마포구,126, 서강대 후문 옆,201908,2393,2432,37.550411,126.943848
마포구,126, 서강대 후문 옆,201909,2415,2413,37.550411,126.943848
마포구,126, 서강대 후문 옆,201910,2712,2646,37.550411,126.943848
마포구,126, 서강대 후문 옆,201911,2124,2180,37.550411,126.943848
마포구,126, 서강대 후문 옆,201912,1223,1277,37.550411,126.943848
마포구,126, 서강대 후문 옆,202001,972,963,37.550411,126.943848
마포구,126, 서강대 후문 옆,202002,770,715,37.550411,126.943848
마포구,126, 서강대 후문 옆,202003,1044,994,37.550411,126.943848
마포구,126, 서강대 후문 옆,202004,1424,1358,37.550411,126.943848
마포구,126, 서강대 후문 옆,202005,1472,1465,37.550411,126.943848
마포구,126, 서강대 후문 옆,202006,1569,1519,37.550411,126.943848
마포구,127, 현대벤처빌 앞,201901,273,134,37.55352,126.936951
마포구,127, 현대벤처빌 앞,201902,251,99,37.55352,126.936951
마포구,127, 현대벤처빌 앞,201903,566,273,37.55352,126.936951
마포구,127, 현대벤처빌 앞,201904,656,355,37.55352,126.936951
마포구,127, 현대벤처빌 앞,201905,679,480,37.55352,126.936951
마포구,127, 현대벤처빌 앞,201906,772,556,37.55352,126.936951
마포구,127, 현대벤처빌 앞,201907,654,459,37.55352,126.936951
마포구,127, 현대벤처빌 앞,201908,614,440,37.55352,126.936951
마포구,127, 현대벤처빌 앞,201909,474,393,37.55352,126.936951
마포구,127, 현대벤처빌 앞,201910,534,411,37.55352,126.936951
마포구,127, 현대벤처빌 앞,201911,559,315,37.55352,126.936951
마포구,127, 현대벤처빌 앞,201912,315,165,37.55352,126.936951
마포구,127, 현대벤처빌 앞,202001,271,118,37.55352,126.936951
마포구,127, 현대벤처빌 앞,202002,255,136,37.55352,126.936951
마포구,127, 현대벤처빌 앞,202003,287,188,37.55352,126.936951
마포구,127, 현대벤처빌 앞,202004,322,269,37.55352,126.936951
마포구,127, 현대벤처빌 앞,202005,291,280,37.55352,126.936951
마포구,127, 현대벤처빌 앞,202006,492,433,37.55352,126.936951
서대문구,128, 신촌역(2호선) 1번출구 옆,201901,885,1018,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,201902,764,856,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,201903,1426,1428,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,201904,1892,1884,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,201905,2724,2706,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,201906,2920,2899,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,201907,2753,2731,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,201908,2603,2566,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,201909,2265,2264,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,201910,2836,2840,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,201911,2101,2087,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,201912,1200,1208,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,202001,1036,1108,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,202002,927,914,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,202003,1437,1436,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,202004,1824,1797,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,202005,1953,1940,37.555496,126.93634
서대문구,128, 신촌역(2호선) 1번출구 옆,202006,2087,2064,37.555496,126.93634
마포구,129, 신촌역(2호선) 6번출구 옆,201901,484,560,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,201902,420,462,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,201903,875,885,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,201904,1165,1242,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,201905,1767,1714,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,201906,1688,1683,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,201907,1595,1610,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,201908,1490,1514,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,201909,1595,1602,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,201910,1817,1818,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,201911,1205,1222,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,201912,717,730,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,202001,628,673,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,202002,505,528,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,202003,933,935,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,202004,1221,1213,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,202005,1144,1144,37.555054,126.937569
마포구,129, 신촌역(2호선) 6번출구 옆,202006,1336,1323,37.555054,126.937569
마포구,130, 신촌역(2호선) 7번출구 앞,201901,558,592,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,201902,426,468,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,201903,1055,1139,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,201904,1633,1682,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,201905,2619,2653,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,201906,2623,2623,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,201907,2306,2321,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,201908,2129,2115,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,201909,2172,2171,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,201910,2568,2597,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,201911,1786,1801,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,201912,933,986,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,202001,828,922,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,202002,776,783,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,202003,1537,1537,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,202004,2280,2281,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,202005,2432,2435,37.554859,126.936157
마포구,130, 신촌역(2호선) 7번출구 앞,202006,2223,2213,37.554859,126.936157
서대문구,131, 증산2교,201901,481,533,37.584171,126.911102
서대문구,131, 증산2교,201902,501,524,37.584171,126.911102
서대문구,131, 증산2교,201903,953,1049,37.584171,126.911102
서대문구,131, 증산2교,201904,1521,1612,37.584171,126.911102
서대문구,131, 증산2교,201905,2450,2600,37.584171,126.911102
서대문구,131, 증산2교,201906,2650,2923,37.584171,126.911102
서대문구,131, 증산2교,201907,2398,2695,37.584171,126.911102
서대문구,131, 증산2교,201908,2377,2693,37.584171,126.911102
서대문구,131, 증산2교,201909,2308,2471,37.584171,126.911102
서대문구,131, 증산2교,201910,2524,2713,37.584171,126.911102
서대문구,131, 증산2교,201911,1513,1626,37.584171,126.911102
서대문구,131, 증산2교,201912,881,929,37.584171,126.911102
서대문구,131, 증산2교,202001,786,777,37.584171,126.911102
서대문구,131, 증산2교,202002,881,891,37.584171,126.911102
서대문구,131, 증산2교,202003,2261,2328,37.584171,126.911102
서대문구,131, 증산2교,202004,3121,3201,37.584171,126.911102
서대문구,131, 증산2교,202005,3349,3369,37.584171,126.911102
서대문구,131, 증산2교,202006,3515,3699,37.584171,126.911102
서대문구,133, 해담는다리,201901,371,365,37.582031,126.908997
서대문구,133, 해담는다리,201902,352,371,37.582031,126.908997
서대문구,133, 해담는다리,201903,817,885,37.582031,126.908997
서대문구,133, 해담는다리,201904,1334,1437,37.582031,126.908997
서대문구,133, 해담는다리,201905,1822,2054,37.582031,126.908997
서대문구,133, 해담는다리,201906,2029,2285,37.582031,126.908997
서대문구,133, 해담는다리,201907,2041,2230,37.582031,126.908997
서대문구,133, 해담는다리,201908,2148,2427,37.582031,126.908997
서대문구,133, 해담는다리,201909,2196,2443,37.582031,126.908997
서대문구,133, 해담는다리,201910,2550,2628,37.582031,126.908997
서대문구,133, 해담는다리,201911,1499,1568,37.582031,126.908997
서대문구,133, 해담는다리,201912,871,936,37.582031,126.908997
서대문구,133, 해담는다리,202001,894,951,37.582031,126.908997
서대문구,133, 해담는다리,202002,862,886,37.582031,126.908997
서대문구,133, 해담는다리,202003,1863,1933,37.582031,126.908997
서대문구,133, 해담는다리,202004,2374,2427,37.582031,126.908997
서대문구,133, 해담는다리,202005,2602,2671,37.582031,126.908997
서대문구,133, 해담는다리,202006,2714,2927,37.582031,126.908997
서대문구,134, 연세로 명물길,201901,371,463,37.557892,126.93808
서대문구,134, 연세로 명물길,201902,364,422,37.557892,126.93808
서대문구,134, 연세로 명물길,201903,595,721,37.557892,126.93808
서대문구,134, 연세로 명물길,201904,782,840,37.557892,126.93808
서대문구,134, 연세로 명물길,201905,1269,1263,37.557892,126.93808
서대문구,134, 연세로 명물길,201906,1311,1304,37.557892,126.93808
서대문구,134, 연세로 명물길,201907,1212,1227,37.557892,126.93808
서대문구,134, 연세로 명물길,201908,1150,1187,37.557892,126.93808
