구분,대여소명,반납일자,반납건수,,,,
금천구,1833. 독산역 1번출구 앞 자전거보관소,201901,350,,,,
금천구,1834. 월드메르디앙 벤처센터 2차,201901,457,,,,
금천구,1835. STX V타워,201901,259,,,,
금천구,1836. 금천구립 독산도서관,201901,27,,,,
금천구,1839. 수출의 다리 아래,201901,508,,,,
금천구,1840. 솔브레인이엔지 뒤편,201901,97,,,,
금천구,1841. 가산동 주민센터,201901,287,,,,
금천구,1842. 한울중학교,201901,24,,,,
금천구,1843. 독산고등학교,201901,171,,,,
금천구,1845. 롯데캐슬골드파크1차 서문,201901,138,,,,
금천구,1846. 롯데캐슬골드파크1차 동문,201901,199,,,,
금천구,1847. 독산주공 14단지 버스정류소,201901,70,,,,
금천구,1848. 벽산 디지털밸리 5차,201901,217,,,,
금천구,1849. 대륭포스트타워5차,201901,84,,,,
금천구,1850. 코오롱테크노밸리,201901,191,,,,
금천구,1851. 가산디지털단지 7번출구,201901,537,,,,
금천구,1852. 혜명양로원 담장 옆,201901,53,,,,
금천구,1853. 서울디자인직업전문학교 앞,201901,74,,,,
금천구,1854. 가산아네스트 오피스텔 앞,201901,41,,,,
금천구,1855. 성지아파트 옆 도로변,201901,25,,,,
금천구,1856. 모두의학교,201901,102,,,,
금천구,1857. 주공14단지,201901,73,,,,
금천구,1858. 석수역1번출구 앞 (SK주유소),201901,67,,,,
노원구,1601. 석계역 문화광장 내 자전거 보관소,201901,559,,,,
노원구,1602. 광운대역 앞,201901,215,,,,
노원구,1603. 롯데캐슬 102동 코너(월계주유소건너),201901,237,,,,
노원구,1605. 헬스케어,201901,234,,,,
노원구,1606. 태릉입구역 3번출구,201901,350,,,,
노원구,1608. 공릉역 1번 출구 앞,201901,1055,,,,
노원구,1610. 화랑대역 2번출구 앞,201901,470,,,,
노원구,1611. 과기대 입구(우),201901,581,,,,
노원구,1616. 하계2동 공항버스정류장 옆,201901,526,,,,
노원구,1617. 하계동 중평어린이공원 앞,201901,173,,,,
노원구,1619. 중계동 하나프라자빌딩 앞(중1-1),201901,412,,,,
노원구,1620. 중계동 노원구민체육센터 옆(중1-2),201901,368,,,,
노원구,1623. 노원 구민회관,201901,563,,,,
노원구,1625. 상계역(4번출구),201901,868,,,,
노원구,1627. 수락산역 4번출구,201901,130,,,,
노원구,1628. 노일초등학교 앞,201901,148,,,,
노원구,1630. 수연빌딩 앞,201901,121,,,,
노원구,1634. 당고개공원 대여소,201901,337,,,,
노원구,1635. 상계3.4동 주민센터 대여소,201901,63,,,,
노원구,1636. 백병원 사거리 농협은행 앞,201901,686,,,,
노원구,1637. KT 노원점 건물 앞,201901,753,,,,
노원구,1639. 희성오피앙,201901,71,,,,
노원구,1640. 한내근린공원 북측,201901,186,,,,
노원구,1641. 한내근린공원 남측,201901,143,,,,
노원구,1642. 서울여대 남문,201901,145,,,,
노원구,1643. 태릉입구역 8번출구,201901,239,,,,
노원구,1646. 삼육대 입구,201901,68,,,,
노원구,1650. 중계근린공원내,201901,473,,,,
노원구,1651. 맥도날드 상계점 앞,201901,233,,,,
노원구,1652. 파르코 앞,201901,63,,,,
노원구,1653. 노원역1번출구,201901,824,,,,
노원구,1654. 당고개입구 오거리,201901,115,,,,
노원구,1655. 공릉1단지아파트,201901,454,,,,
노원구,1656. 중앙하이츠 아파트 입구,201901,627,,,,
노원구,1657. 노원구청,201901,243,,,,
노원구,1659. 중계동 을지중학교,201901,273,,,,
노원구,1660. 서울시립과학관,201901,109,,,,
노원구,1661. 당현천근린공원,201901,255,,,,
노원구,1662. 노원역7번출구,201901,323,,,,
노원구,1663. 동해문화예술관앞,201901,657,,,,
노원구,1664. 노해근린공원내,201901,78,,,,
노원구,1665. 양지근린공원앞,201901,348,,,,
노원구,1666. 노원소방서인근,201901,404,,,,
노원구,1667. 중계중학교,201901,351,,,,
노원구,1668. 중계역 6번출구,201901,650,,,,
노원구,1669. 중계역 3번출구,201901,454,,,,
노원구,1670. 노원경찰서교차로,201901,339,,,,
노원구,1671. 인덕대학교,201901,188,,,,
노원구,1672. 상계동수락리버시티,201901,122,,,,
노원구,1673. 노원역?5번출구,201901,773,,,,
노원구,1674. 서울북부고용센터앞,201901,332,,,,
노원구,1675. 월계문화체육센터,201901,76,,,,
노원구,1677. 육군사관학교 앞,201901,119,,,,
노원구,1678. 성서대학교 밀알관,201901,117,,,,
노원구,1679. 삼육대 도서관,201901,34,,,,
노원구,1680. 삼육대 제3과학관,201901,12,,,,
노원구,1681. 현대6차 아파트,201901,269,,,,
노원구,1682. 중계종합사회복지관 교차로,201901,181,,,,
노원구,1683. 노원문화예술회관,201901,354,,,,
노원구,1684. 태릉입구역 5번출구,201901,344,,,,
노원구,1685. 불암고등학교 앞 횡단보도,201901,139,,,,
노원구,1686. 온수골사거리(스타벅스앞),201901,301,,,,
노원구,1688. 마들역 7번출구,201901,258,,,,
노원구,1689. 마들역 3번출구,201901,179,,,,
노원구,1690. 도봉운전면허시험장,201901,134,,,,
노원구,1691. 노원정보도서관,201901,421,,,,
노원구,1692. 온곡초교 교차로,201901,194,,,,
도봉구,1702. 녹천역 1번출구 앞,201901,170,,,,
도봉구,1703. 도봉산광역환승센터앞,201901,41,,,,
도봉구,1705. 도봉구청 정문앞,201901,301,,,,
도봉구,1706. 기업은행 앞,201901,283,,,,
도봉구,1707. 도봉구민회관,201901,222,,,,
도봉구,1708. 보건소사거리(다비치안경창동점),201901,292,,,,
도봉구,1709. 쌍문역4번출구 주변,201901,441,,,,
도봉구,1712. 창동역공영주차장앞,201901,362,,,,
도봉구,1713. 쌍문동 청소년 랜드,201901,185,,,,
도봉구,1714. 도봉문화정보도서관 삼거리,201901,32,,,,
도봉구,1715. 서울특별시교육청도봉도서관,201901,169,,,,
도봉구,1716. 하나로마트 창동점,201901,221,,,,
도봉구,1717. 시립창동운동장 입구,201901,46,,,,
도봉구,1719. 신도봉사거리 버스정류장,201901,200,,,,
도봉구,1720. 도봉구청 옆(중랑천변),201901,227,,,,
도봉구,1721. 창동역 2번출구,201901,567,,,,
도봉구,1722. 창동청소년수련관,201901,219,,,,
도봉구,1723. 방학동학마을도서관,201901,216,,,,
도봉구,1725. 창1동주민센터,201901,122,,,,
도봉구,1726. 삼익세라믹아파트교차로,201901,262,,,,
도봉구,1727. 서울도봉초등학교인근,201901,55,,,,
도봉구,1728. 서울북부지방법원,201901,76,,,,
도봉구,1729. 파리바게트앞,201901,157,,,,
도봉구,1730. 도봉산역 교차로 앞,201901,42,,,,
도봉구,1731. 도봉고등학교 맞은편,201901,34,,,,
도봉구,1732. 우리은행 앞,201901,105,,,,
도봉구,1733. 방학사거리 (봄마당 앞),201901,256,,,,
도봉구,1734. 쌍문현대1차아파트 108동 앞,201901,218,,,,
도봉구,"1735. 도봉역 1,2번 출구사이 건너편",201901,82,,,,
도봉구,1736. 버스정류장 앞,201901,97,,,,
도봉구,1737. 하나은행 (창동점),201901,236,,,,
도봉구,1738. 창동주공17단지 상가앞,201901,169,,,,
도봉구,1739. 창동한신,201901,15,,,,
도봉구,1741. 제일강산수산입구,201901,253,,,,
도봉구,1742. 북한산 코오롱 하늘채,201901,179,,,,
동대문구,600. 휘경2동 주민센터,201901,41,,,,
동대문구,601. 용신동주민센터,201901,224,,,,
동대문구,602. 장안동 사거리,201901,933,,,,
동대문구,604. 답십리초등학교 옆 공원,201901,190,,,,
동대문구,605. 신설동역8번출구,201901,267,,,,
동대문구,606. 휘경공고앞,201901,102,,,,
동대문구,607. 신이문역 2번출구,201901,9,,,,
동대문구,608. 전농삼성아파트,201901,152,,,,
동대문구,609. 제기2교,201901,545,,,,
동대문구,610. 동대문중 교차로,201901,173,,,,
동대문구,612. 시립동부병원 앞 사거리,201901,477,,,,
동대문구,613. 신설동역 10번출구 앞,201901,616,,,,
동대문구,614. 용두동 사거리,201901,665,,,,
동대문구,615. 용두동 레미안허브리츠아파트 앞,201901,283,,,,
동대문구,616. 서울시립대 앞,201901,42,,,,
동대문구,617. 청솔우성아파트 앞,201901,318,,,,
동대문구,621. 동대문중학교 옆,201901,99,,,,
동대문구,622. 전농사거리 교통섬,201901,376,,,,
동대문구,623. 서울시립대 정문 앞,201901,444,,,,
동대문구,624. 전농동 동아아파트 앞,201901,476,,,,
동대문구,625. 답십리초등학교 앞(현대시장 옆),201901,387,,,,
동대문구,626. 군자교 서측 녹지대,201901,332,,,,
동대문구,627. 장안동삼거리 교통섬,201901,356,,,,
동대문구,628. 휘봉고등학교 앞,201901,98,,,,
동대문구,630. 동대문구 보건소,201901,496,,,,
동대문구,631. 답십리역 1번출구,201901,627,,,,
동대문구,633. 청량리 기업은행 앞,201901,607,,,,
동대문구,634. 외국어대 정문 앞,201901,662,,,,
동대문구,635. 시조사 앞 (청량고정문 옆),201901,341,,,,
동대문구,636. 세종대왕기념관 교차로,201901,215,,,,
동대문구,637. KAIST 경영대학 앞,201901,325,,,,
동대문구,638. 서울시립대 정보기술관,201901,311,,,,
동대문구,639. 서울시립대 후문,201901,334,,,,
동대문구,640. KEB하나은행 청량리역지점,201901,165,,,,
동대문구,641. 용두역 4번출구,201901,467,,,,
동대문구,642. 신답역 사거리,201901,445,,,,
동대문구,643. 동대문구민체육센터 (육교아래),201901,405,,,,
동대문구,646. 장한평역 1번출구 (국민은행앞),201901,981,,,,
동대문구,647. 신이문역 1번출구,201901,296,,,,
동대문구,648. 장안동위더스빌옆,201901,485,,,,
동대문구,650. 중랑교사거리,201901,424,,,,
동대문구,651. 우리은행청량리지점앞,201901,350,,,,
동대문구,652. 답십리 래미안엘파인아파트 입구,201901,76,,,,
동대문구,654. 전농동 텃골공원,201901,124,,,,
동대문구,656. 영휘원 교차로,201901,137,,,,
동대문구,657. 동대문롯데캐슬아파트 앞,201901,260,,,,
동대문구,658. 촬영소 사거리,201901,270,,,,
동대문구,659. 제기역1번출구,201901,369,,,,
동대문구,660. 동의보감타워,201901,294,,,,
동대문구,661. 경희대학교 청운관,201901,206,,,,
동대문구,663. 외대앞역 4번출구,201901,142,,,,
동작구,2002. 노들역 1번출구,201901,544,,,,
동작구,2003. 사육신공원앞,201901,286,,,,
동작구,2007. 유한양행앞,201901,364,,,,
동작구,2008. 노량진근린공원 대방공원,201901,52,,,,
동작구,2009. 보라매역 8번출구,201901,195,,,,
동작구,2012. 녹십초요양병원앞,201901,24,,,,
동작구,2013. 장승배기역 5번출구,201901,374,,,,
동작구,2015. 신대방삼거리역 6번출구쪽,201901,549,,,,
동작구,2016. 신대방삼거리역 3번출구쪽,201901,398,,,,
동작구,2020. 장승배기역2번출구뒷편쪽,201901,154,,,,
동작구,2024. 상도역 1번출구,201901,294,,,,
동작구,2025. 흑석역 1번출구,201901,400,,,,
동작구,2026. 흑석역 4번출구,201901,170,,,,
동작구,2027. 중앙대학교 정문,201901,279,,,,
동작구,2028. 남성역 2번출구 뒷편,201901,300,,,,
동작구,2032. 이수역 11번출구쪽,201901,679,,,,
동작구,2033. 사당동 아르테스 웨딩앞,201901,256,,,,
동작구,2034. 사당역 7번출구쪽,201901,269,,,,
동작구,2036. 정금마을 마을버스정류장,201901,104,,,,
동작구,2037. 동작역 5번출구 동작주차공원,201901,68,,,,
동작구,2038. 동작역 7번출구,201901,45,,,,
동작구,2040. 비계 버스정류소,201901,54,,,,
동작구,2041. 사당중학교 버스정류소,201901,46,,,,
동작구,2048. 삼일초등학교 인근,201901,278,,,,
동작구,2050. 노량진역 5번출구,201901,980,,,,
동작구,2054. 삼익아파트,201901,233,,,,
동작구,2056. 동작구민 체육센터,201901,496,,,,
동작구,2057. 상도 아이파크 아파트,201901,73,,,,
동작구,2058. 노량진동 맥도널드앞,201901,545,,,,
동작구,2059. 보라매공원 정문,201901,316,,,,
동작구,2060. 남성역3번출구 뒤,201901,156,,,,
동작구,2061. 한강 현대아파트 건너편,201901,49,,,,
동작구,2062. 사당새마을금고,201901,66,,,,
동작구,2063. 대방역 4번출구,201901,434,,,,
동작구,2064. 흑석한강푸르지오 106동앞,201901,48,,,,
동작구,2065. 서울시여성가족재단,201901,284,,,,
동작구,2066. 양문교회 앞,201901,567,,,,
동작구,2067. LG전자 베스트? 대리점 앞,201901,260,,,,
동작구,2068. 총신대 앞(육교),201901,22,,,,
동작구,2069. 숭실대 입구역3번 출구 앞,201901,129,,,,
동작구,2070. 노량진역 2번 출구 앞,201901,240,,,,
동작구,237. 보라매 두산위브 건너편,201901,365,,,,
마포구,101. (구)합정동 주민센터,201901,234,,,,
마포구,102. 망원역 1번출구 앞,201901,825,,,,
마포구,103. 망원역 2번출구 앞,201901,626,,,,
마포구,104. 합정역 1번출구 앞,201901,589,,,,
마포구,105. 합정역 5번출구 앞,201901,302,,,,
마포구,106. 합정역 7번출구 앞,201901,698,,,,
마포구,107. 신한은행 서교동금융센터점 앞,201901,1285,,,,
마포구,108. 서교동 사거리,201901,654,,,,
마포구,109. 제일빌딩 앞,201901,594,,,,
마포구,111. 상수역 2번출구 앞,201901,307,,,,
마포구,112. 극동방송국 앞,201901,352,,,,
마포구,113. 홍대입구역 2번출구 앞,201901,3132,,,,
마포구,114. 홍대입구역 8번출구 앞,201901,1121,,,,
마포구,118. 광흥창역 2번출구 앞,201901,542,,,,
마포구,119. 서강나루 공원,201901,438,,,,
마포구,120. 신수동 사거리,201901,282,,,,
마포구,121. 마포소방서 앞,201901,389,,,,
마포구,122. 신성기사식당 앞,201901,412,,,,
마포구,124. 서강대 정문 건너편,201901,471,,,,
마포구,125. 서강대 남문 옆,201901,427,,,,
마포구,126. 서강대 후문 옆,201901,935,,,,
마포구,127. 현대벤처빌 앞,201901,134,,,,
마포구,129. 신촌역(2호선) 6번출구 옆,201901,560,,,,
마포구,130. 신촌역(2호선) 7번출구 앞,201901,592,,,,
마포구,136. 대흥동 주민센터,201901,67,,,,
마포구,142. 아현역 4번출구 앞,201901,153,,,,
마포구,143. 공덕역 2번출구,201901,405,,,,
마포구,144. 공덕역 8번출구,201901,825,,,,
마포구,145. 공덕역 5번출구,201901,478,,,,
마포구,146. 마포역 2번출구 뒤,201901,522,,,,
마포구,147. 마포역 4번출구 뒤,201901,503,,,,
마포구,148. 용강동 주민센터 앞,201901,485,,,,
마포구,150. 서강대역 2번출구 앞,201901,448,,,,
마포구,151. 망원1동주민센터,201901,586,,,,
마포구,152. 마포구민체육센터 앞,201901,906,,,,
마포구,153. 성산2교 사거리,201901,515,,,,
마포구,154. 마포구청역,201901,814,,,,
마포구,155. 가좌역1 번출구 뒤,201901,494,,,,
마포구,156. 서울서부지방법원 앞,201901,315,,,,
마포구,157. 애오개역 4번출구 앞,201901,512,,,,
마포구,181. 망원초록길 입구,201901,28,,,,
마포구,182. 망원2빗물펌프장 앞,201901,361,,,,
마포구,183. 하늘채코오롱아파트 건너편,201901,1048,,,,
마포구,184. SK망원동주유소 건너편,201901,710,,,,
마포구,185. 마포 신수공원 앞,201901,328,,,,
마포구,186. 월드컵공원,201901,319,,,,
마포구,199. 서울 월드컵 경기장,201901,169,,,,
마포구,400. 상암한화오벨리스크 1차 앞,201901,366,,,,
마포구,401. 상암월드컵파크 10단지 앞,201901,319,,,,
마포구,402. 상암월드컵파크 9단지 앞,201901,187,,,,
마포구,403. 부엉이공원 앞,201901,102,,,,
마포구,405. DMC빌 앞,201901,258,,,,
마포구,406. 상암월드컵파크 7단지 앞,201901,201,,,,
마포구,407. 마포구 육아종합지원센터,201901,341,,,,
마포구,408. LG CNS앞,201901,414,,,,
마포구,409. 누리꿈스퀘어 옆,201901,950,,,,
마포구,410. 상암중학교 옆,201901,72,,,,
마포구,411. DMC홍보관,201901,382,,,,
마포구,412. DMC산학협력연구센터 앞,201901,488,,,,
마포구,413. 상암월드컵파크 3단지 후문,201901,140,,,,
마포구,414. 상암동주민센터 옆,201901,546,,,,
마포구,415. DMC역 9번출구 앞,201901,906,,,,
마포구,416. 상암월드컵파크 1단지 교차로,201901,157,,,,
마포구,417. DMC역 2번출구 옆,201901,553,,,,
마포구,418. 월드컵경기장역 3번출구 옆,201901,467,,,,
마포구,419. 홈플러스 앞,201901,556,,,,
마포구,420. 서울시 공공자전거 상암센터,201901,97,,,,
마포구,421. 마포구청 앞,201901,994,,,,
